user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned,age_group,Engagement_Score,Cluster
4788,Female,57,DE,Family,243,42,0.32,desktop,0,1,0,50+,242.2224,0
4789,Male,34,AU,Free,17,82,0.48,desktop,19,0,0,35-50,16.9184,1
4790,Other,51,UK,Premium,173,61,0.35,web,0,1,1,50+,172.3945,2
4791,Other,46,FR,Premium,97,56,0.26,desktop,0,1,0,35-50,96.7478,1
4792,Male,22,FR,Free,162,44,0.01,mobile,15,0,0,18-24,161.9838,2
4793,Other,52,DE,Free,147,9,0.11,web,21,0,0,50+,146.8383,2
4794,Female,50,US,Student,27,55,0.08,mobile,0,1,0,50+,26.9784,1
4795,Male,27,US,Free,88,52,0.1,web,10,0,0,25-34,87.912,1
4796,Male,38,CA,Student,294,55,0.31,desktop,0,1,0,35-50,293.0886,0
4797,Male,59,AU,Family,235,46,0.3,mobile,0,1,1,50+,234.295,0
4798,Other,45,AU,Student,296,5,0.39,mobile,0,1,1,35-50,294.8456,0
4799,Other,31,UK,Premium,249,86,0.57,web,0,1,0,25-34,247.5807,0
4800,Male,22,PK,Family,197,85,0.03,mobile,0,1,0,18-24,196.9409,2
4801,Other,24,PK,Premium,221,67,0.58,mobile,0,1,0,25-34,219.7182,0
4802,Female,44,FR,Free,46,20,0.23,desktop,32,0,0,35-50,45.8942,1
4803,Female,59,US,Student,18,95,0.46,desktop,0,1,0,50+,17.9172,1
4804,Other,34,FR,Premium,105,24,0.58,mobile,0,1,0,35-50,104.391,1
4805,Male,28,US,Student,256,84,0.21,mobile,0,1,0,25-34,255.4624,0
4806,Other,40,UK,Free,253,55,0.09,web,25,0,0,35-50,252.7723,0
4807,Female,33,CA,Free,27,66,0.4,desktop,28,0,1,25-34,26.892,1
4808,Other,27,FR,Student,224,88,0.01,mobile,0,1,0,25-34,223.9776,0
4809,Other,56,DE,Student,24,29,0.16,web,0,1,0,50+,23.9616,1
4810,Male,26,US,Free,102,2,0.04,desktop,19,0,0,25-34,101.9592,1
4811,Female,54,FR,Premium,231,41,0.15,mobile,0,1,0,50+,230.6535,0
4812,Female,32,AU,Family,275,95,0.1,web,0,1,0,25-34,274.725,0
4813,Female,26,PK,Free,70,7,0.5,desktop,30,0,0,25-34,69.65,1
4814,Male,45,AU,Free,247,79,0.06,web,13,0,0,35-50,246.8518,0
4815,Female,58,CA,Free,290,49,0.14,mobile,44,0,1,50+,289.594,0
4816,Male,32,PK,Family,50,80,0.07,desktop,0,1,0,25-34,49.965,1
4817,Male,40,FR,Family,50,39,0.2,mobile,0,1,0,35-50,49.9,1
4818,Other,44,DE,Student,254,33,0.04,web,0,1,1,35-50,253.8984,0
4819,Male,17,UK,Student,166,53,0.32,desktop,0,1,0,18-24,165.4688,2
4820,Other,29,CA,Free,262,28,0.4,desktop,9,0,0,25-34,260.952,0
4821,Female,47,FR,Premium,208,48,0.38,mobile,0,1,1,35-50,207.2096,0
4822,Female,24,UK,Family,36,47,0.08,desktop,0,1,0,25-34,35.9712,1
4823,Male,59,AU,Student,207,9,0.06,mobile,0,1,0,50+,206.8758,0
4824,Other,21,CA,Free,281,84,0.34,mobile,5,0,0,18-24,280.0446,0
4825,Female,17,FR,Student,50,19,0.32,desktop,0,1,0,18-24,49.84,1
4826,Male,42,UK,Student,80,71,0.34,desktop,0,1,1,35-50,79.728,1
4827,Female,24,IN,Premium,17,88,0,desktop,0,1,0,25-34,17,1
4828,Male,28,PK,Family,267,64,0.02,desktop,0,1,1,25-34,266.9466,0
4829,Female,26,FR,Family,126,41,0.2,mobile,0,1,0,25-34,125.748,2
4830,Male,50,IN,Free,53,5,0.36,mobile,11,0,1,50+,52.8092,1
4831,Male,21,US,Free,113,70,0.07,web,9,0,0,18-24,112.9209,2
4832,Other,51,PK,Student,165,43,0.39,web,0,1,1,50+,164.3565,2
4833,Male,30,AU,Premium,43,99,0.51,web,0,1,0,25-34,42.7807,1
4834,Other,48,US,Family,243,65,0.23,web,0,1,0,35-50,242.4411,0
4835,Female,19,UK,Premium,192,79,0.22,web,0,1,0,18-24,191.5776,2
4836,Other,53,AU,Student,151,22,0.54,mobile,0,1,1,50+,150.1846,2
4837,Male,30,UK,Family,23,55,0.12,mobile,0,1,0,25-34,22.9724,1
4838,Female,16,FR,Family,188,95,0.25,desktop,0,1,0,<18,187.53,2
4839,Male,39,FR,Premium,125,43,0.42,mobile,0,1,1,35-50,124.475,2
4840,Other,51,AU,Premium,264,94,0.49,mobile,0,1,1,50+,262.7064,0
4841,Male,33,CA,Free,253,67,0.54,mobile,34,0,0,25-34,251.6338,0
4842,Male,34,FR,Student,48,87,0.04,web,0,1,0,35-50,47.9808,1
4843,Male,41,CA,Family,17,95,0.23,mobile,0,1,0,35-50,16.9609,1
4844,Other,57,US,Student,76,92,0.51,mobile,0,1,0,50+,75.6124,1
4845,Male,24,AU,Free,239,37,0.27,desktop,36,0,1,25-34,238.3547,0
4846,Male,24,IN,Premium,98,36,0.29,desktop,0,1,0,25-34,97.7158,1
4847,Other,26,AU,Free,229,61,0.29,desktop,15,0,0,25-34,228.3359,0
4848,Other,17,DE,Family,296,80,0.02,mobile,0,1,0,18-24,295.9408,0
4849,Female,26,CA,Family,235,51,0.08,mobile,0,1,0,25-34,234.812,0
4850,Male,45,IN,Premium,49,96,0.14,desktop,0,1,1,35-50,48.9314,1
4851,Female,49,IN,Student,221,82,0.59,mobile,0,1,1,35-50,219.6961,0
4852,Male,48,DE,Family,103,80,0.24,desktop,0,1,0,35-50,102.7528,1
4853,Male,18,DE,Premium,72,11,0.46,web,0,1,1,18-24,71.6688,1
4854,Other,23,IN,Free,256,3,0.38,mobile,11,0,0,18-24,255.0272,0
4855,Female,45,IN,Family,18,79,0.3,mobile,0,1,0,35-50,17.946,1
4856,Other,58,IN,Student,204,98,0.09,web,0,1,0,50+,203.8164,0
4857,Male,28,CA,Premium,22,59,0.22,web,0,1,0,25-34,21.9516,1
4858,Male,48,UK,Family,68,35,0.29,web,0,1,0,35-50,67.8028,1
4859,Male,18,US,Student,23,58,0.5,desktop,0,1,0,18-24,22.885,1
4860,Male,47,UK,Free,75,72,0,desktop,38,0,0,35-50,75,1
4861,Female,48,PK,Family,131,45,0.29,web,0,1,0,35-50,130.6201,2
4862,Male,22,US,Student,42,78,0.26,web,0,1,0,18-24,41.8908,1
4863,Male,38,AU,Premium,96,90,0.07,desktop,0,1,0,35-50,95.9328,1
4864,Male,24,US,Free,114,88,0.35,mobile,33,0,0,25-34,113.601,2
4865,Female,26,PK,Student,12,97,0.14,web,0,1,1,25-34,11.9832,1
4866,Other,40,US,Premium,295,82,0.41,web,0,1,1,35-50,293.7905,0
4867,Male,53,UK,Family,79,25,0.39,desktop,0,1,0,50+,78.6919,1
4868,Male,21,UK,Free,41,32,0.46,desktop,44,0,0,18-24,40.8114,1
4869,Male,39,US,Family,273,10,0.53,web,0,1,0,35-50,271.5531,0
4870,Female,52,PK,Family,241,20,0,mobile,0,1,0,50+,241,0
4871,Other,40,UK,Family,242,18,0.37,desktop,0,1,0,35-50,241.1046,0
4872,Other,52,PK,Free,149,6,0.39,web,47,0,0,50+,148.4189,2
4873,Other,17,CA,Family,232,88,0.22,desktop,0,1,1,18-24,231.4896,0
4874,Other,19,CA,Family,286,67,0.16,desktop,0,1,0,18-24,285.5424,0
4875,Female,16,CA,Family,12,98,0.22,desktop,0,1,0,<18,11.9736,1
4876,Other,46,US,Family,231,72,0.25,desktop,0,1,0,35-50,230.4225,0
4877,Female,29,US,Free,49,30,0.34,desktop,10,0,0,25-34,48.8334,1
4878,Female,26,AU,Premium,237,33,0.16,mobile,0,1,0,25-34,236.6208,0
4879,Male,27,IN,Student,284,76,0.41,mobile,0,1,1,25-34,282.8356,0
4880,Other,57,CA,Premium,109,69,0.3,mobile,0,1,0,50+,108.673,2
4881,Female,20,AU,Premium,156,49,0.36,web,0,1,0,18-24,155.4384,2
4882,Male,36,DE,Student,123,62,0.05,web,0,1,1,35-50,122.9385,2
4883,Other,32,IN,Premium,87,48,0.07,web,0,1,0,25-34,86.9391,1
4884,Male,47,PK,Family,59,53,0.37,web,0,1,0,35-50,58.7817,1
4885,Male,25,UK,Student,170,97,0.31,desktop,0,1,0,25-34,169.473,2
4886,Female,36,US,Family,190,49,0.15,desktop,0,1,0,35-50,189.715,2
4887,Male,22,DE,Free,170,10,0.19,web,16,0,0,18-24,169.677,2
4888,Other,58,PK,Student,71,11,0.58,web,0,1,0,50+,70.5882,1
4889,Male,50,IN,Premium,213,16,0.49,mobile,0,1,0,50+,211.9563,0
4890,Female,20,AU,Premium,115,74,0.12,desktop,0,1,0,18-24,114.862,2
4891,Male,20,UK,Premium,99,58,0.17,desktop,0,1,1,18-24,98.8317,1
4892,Male,53,CA,Premium,14,47,0.08,desktop,0,1,0,50+,13.9888,1
4893,Female,22,US,Student,211,19,0.24,mobile,0,1,1,18-24,210.4936,0
4894,Other,58,FR,Premium,17,17,0.21,mobile,0,1,1,50+,16.9643,1
4895,Male,28,US,Family,122,36,0.04,web,0,1,1,25-34,121.9512,2
4896,Female,37,PK,Student,263,20,0.3,mobile,0,1,1,35-50,262.211,0
4897,Male,57,PK,Student,162,41,0.56,mobile,0,1,0,50+,161.0928,2
4898,Male,29,PK,Free,81,90,0.29,desktop,8,0,0,25-34,80.7651,1
4899,Female,32,DE,Free,223,31,0.01,desktop,40,0,0,25-34,222.9777,0
4900,Male,37,FR,Family,209,37,0.02,mobile,0,1,0,35-50,208.9582,0
4901,Other,17,IN,Family,90,1,0.07,desktop,0,1,0,18-24,89.937,1
4902,Other,35,UK,Student,162,61,0.13,desktop,0,1,1,35-50,161.7894,2
4903,Female,52,IN,Family,117,42,0.06,desktop,0,1,0,50+,116.9298,2
4904,Male,50,US,Premium,191,46,0.28,web,0,1,0,50+,190.4652,2
4905,Male,23,FR,Family,215,98,0.21,desktop,0,1,0,18-24,214.5485,0
4906,Female,50,FR,Free,239,76,0.3,web,11,0,0,50+,238.283,0
4907,Male,51,AU,Free,37,87,0.44,web,48,0,0,50+,36.8372,1
4908,Female,59,US,Family,179,54,0.17,desktop,0,1,0,50+,178.6957,2
4909,Other,39,DE,Student,215,48,0.07,desktop,0,1,1,35-50,214.8495,0
4910,Female,39,US,Student,255,8,0.42,mobile,0,1,0,35-50,253.929,0
4911,Male,37,FR,Premium,94,76,0.58,web,0,1,0,35-50,93.4548,1
4912,Other,42,AU,Premium,280,84,0.56,mobile,0,1,1,35-50,278.432,0
4913,Other,57,FR,Free,186,30,0.03,web,49,0,1,50+,185.9442,2
4914,Male,16,DE,Premium,66,39,0.15,desktop,0,1,0,<18,65.901,1
4915,Female,52,CA,Family,232,22,0.51,desktop,0,1,1,50+,230.8168,0
4916,Other,41,CA,Free,246,25,0.29,mobile,21,0,0,35-50,245.2866,0
4917,Male,19,IN,Free,67,9,0.43,mobile,10,0,1,18-24,66.7119,1
4918,Male,58,AU,Premium,269,67,0.58,web,0,1,0,50+,267.4398,0
4919,Male,21,UK,Free,235,9,0.3,desktop,15,0,1,18-24,234.295,0
4920,Other,45,CA,Family,99,96,0.47,mobile,0,1,1,35-50,98.5347,1
4921,Male,42,IN,Family,281,69,0.08,desktop,0,1,0,35-50,280.7752,0
4922,Female,20,PK,Free,95,67,0.25,mobile,17,0,0,18-24,94.7625,1
4923,Female,33,US,Premium,105,30,0.43,desktop,0,1,1,25-34,104.5485,1
4924,Other,42,AU,Family,241,69,0.34,web,0,1,0,35-50,240.1806,0
4925,Male,49,AU,Student,265,31,0.56,desktop,0,1,0,35-50,263.516,0
4926,Male,40,US,Free,30,4,0.16,desktop,16,0,0,35-50,29.952,1
4927,Female,44,CA,Student,77,52,0.01,desktop,0,1,0,35-50,76.9923,1
4928,Other,28,AU,Student,115,22,0.48,desktop,0,1,1,25-34,114.448,2
4929,Other,48,IN,Premium,205,51,0.19,mobile,0,1,1,35-50,204.6105,0
4930,Female,35,UK,Family,199,33,0.59,mobile,0,1,0,35-50,197.8259,2
4931,Other,54,DE,Family,200,48,0.34,mobile,0,1,0,50+,199.32,2
4932,Male,38,IN,Premium,210,4,0.41,web,0,1,0,35-50,209.139,0
4933,Female,47,US,Free,139,31,0.05,mobile,44,0,1,35-50,138.9305,2
4934,Male,59,PK,Family,248,4,0.5,desktop,0,1,0,50+,246.76,0
4935,Other,55,FR,Free,41,5,0.48,desktop,25,0,0,50+,40.8032,1
4936,Other,49,FR,Student,201,39,0.12,web,0,1,0,35-50,200.7588,2
4937,Female,35,US,Free,47,94,0,web,27,0,0,35-50,47,1
4938,Male,53,DE,Free,39,37,0.17,web,29,0,1,50+,38.9337,1
4939,Other,32,DE,Free,172,50,0.58,mobile,10,0,0,25-34,171.0024,2
4940,Female,50,DE,Student,233,85,0.02,desktop,0,1,0,50+,232.9534,0
4941,Other,41,PK,Family,284,16,0.35,web,0,1,0,35-50,283.006,0
4942,Female,24,UK,Premium,205,86,0.08,mobile,0,1,0,25-34,204.836,0
4943,Other,46,IN,Family,260,31,0.49,web,0,1,0,35-50,258.726,0
4944,Other,42,FR,Premium,14,20,0.16,desktop,0,1,0,35-50,13.9776,1
4945,Male,23,FR,Family,190,83,0.41,desktop,0,1,1,18-24,189.221,2
4946,Male,42,AU,Student,189,39,0.07,web,0,1,0,35-50,188.8677,2
4947,Male,36,IN,Family,193,57,0.34,mobile,0,1,0,35-50,192.3438,2
4948,Other,31,US,Free,145,62,0.04,desktop,30,0,1,25-34,144.942,2
4949,Female,41,FR,Free,92,55,0.56,mobile,8,0,1,35-50,91.4848,1
4950,Female,44,UK,Family,248,45,0.02,web,0,1,0,35-50,247.9504,0
4951,Male,50,CA,Family,238,70,0.42,mobile,0,1,0,50+,237.0004,0
4952,Other,54,PK,Family,74,33,0.09,web,0,1,1,50+,73.9334,1
4953,Male,38,AU,Student,264,71,0.27,desktop,0,1,0,35-50,263.2872,0
4954,Female,57,UK,Premium,288,99,0.31,desktop,0,1,1,50+,287.1072,0
4955,Female,57,AU,Family,83,40,0.51,web,0,1,0,50+,82.5767,1
4956,Male,22,UK,Student,65,64,0.15,desktop,0,1,0,18-24,64.9025,1
4957,Other,18,AU,Free,194,68,0.57,web,38,0,0,18-24,192.8942,2
4958,Male,19,IN,Family,83,85,0.45,desktop,0,1,0,18-24,82.6265,1
4959,Female,20,PK,Premium,153,92,0.3,mobile,0,1,1,18-24,152.541,2
4960,Other,38,UK,Premium,67,68,0.32,mobile,0,1,0,35-50,66.7856,1
4961,Female,54,US,Free,142,46,0.35,web,28,0,0,50+,141.503,2
4962,Male,23,CA,Family,248,89,0.24,desktop,0,1,1,18-24,247.4048,0
4963,Female,49,US,Family,139,39,0.01,mobile,0,1,1,35-50,138.9861,2
4964,Other,56,PK,Premium,29,21,0.18,web,0,1,1,50+,28.9478,1
4965,Male,39,US,Premium,144,70,0.35,web,0,1,0,35-50,143.496,2
4966,Male,57,DE,Family,172,56,0.47,web,0,1,0,50+,171.1916,2
4967,Male,54,IN,Student,65,4,0.35,desktop,0,1,1,50+,64.7725,1
4968,Other,40,AU,Premium,31,34,0.29,desktop,0,1,0,35-50,30.9101,1
4969,Male,22,AU,Premium,293,98,0.35,web,0,1,1,18-24,291.9745,0
4970,Female,30,US,Premium,77,56,0.29,web,0,1,1,25-34,76.7767,1
4971,Other,23,UK,Free,43,75,0.58,desktop,16,0,0,18-24,42.7506,1
4972,Female,58,US,Student,147,81,0.1,mobile,0,1,0,50+,146.853,2
4973,Female,47,AU,Student,250,75,0.03,mobile,0,1,0,35-50,249.925,0
4974,Other,44,IN,Family,105,49,0,desktop,0,1,0,35-50,105,1
4975,Male,56,US,Student,231,4,0.56,web,0,1,0,50+,229.7064,0
4976,Female,56,IN,Premium,285,96,0.2,mobile,0,1,0,50+,284.43,0
4977,Male,21,DE,Student,108,61,0.44,mobile,0,1,0,18-24,107.5248,2
4978,Female,17,US,Family,150,68,0.07,mobile,0,1,1,18-24,149.895,2
4979,Female,54,US,Student,105,78,0.11,mobile,0,1,0,50+,104.8845,1
4980,Female,50,US,Family,263,13,0.12,web,0,1,0,50+,262.6844,0
4981,Male,17,UK,Free,78,2,0.32,web,9,0,0,18-24,77.7504,1
4982,Male,20,PK,Premium,200,52,0.46,desktop,0,1,1,18-24,199.08,2
4983,Male,44,FR,Student,218,16,0.26,web,0,1,0,35-50,217.4332,0
4984,Female,27,FR,Student,22,58,0.33,mobile,0,1,0,25-34,21.9274,1
4985,Other,44,CA,Family,67,34,0.4,web,0,1,1,35-50,66.732,1
4986,Other,40,AU,Family,12,93,0.19,web,0,1,0,35-50,11.9772,1
4987,Male,41,AU,Premium,37,72,0.3,desktop,0,1,1,35-50,36.889,1
4988,Male,23,UK,Family,297,20,0.26,mobile,0,1,1,18-24,296.2278,0
4989,Male,37,FR,Free,231,33,0.2,desktop,17,0,0,35-50,230.538,0
4990,Other,40,IN,Student,178,11,0.18,desktop,0,1,0,35-50,177.6796,2
4991,Male,57,US,Family,280,30,0.14,web,0,1,0,50+,279.608,0
4992,Other,36,UK,Student,254,73,0.24,web,0,1,0,35-50,253.3904,0
4993,Male,25,PK,Free,54,73,0.51,desktop,45,0,1,25-34,53.7246,1
4994,Other,57,AU,Free,276,11,0.25,desktop,34,0,1,50+,275.31,0
4995,Female,23,DE,Premium,230,18,0.1,web,0,1,0,18-24,229.77,0
4996,Other,43,IN,Free,252,94,0.07,mobile,26,0,1,35-50,251.8236,0
4997,Female,40,IN,Premium,136,36,0.24,web,0,1,0,35-50,135.6736,2
4998,Female,16,AU,Family,163,71,0.49,desktop,0,1,0,<18,162.2013,2
4999,Female,21,CA,Premium,138,18,0.28,mobile,0,1,0,18-24,137.6136,2
5000,Female,24,UK,Student,179,25,0.31,desktop,0,1,0,25-34,178.4451,2
5001,Other,19,IN,Premium,230,82,0.26,web,0,1,0,18-24,229.402,0
5002,Other,31,PK,Family,18,57,0.29,mobile,0,1,1,25-34,17.9478,1
5003,Male,17,PK,Student,110,23,0.34,mobile,0,1,0,18-24,109.626,2
5004,Male,59,DE,Premium,44,93,0.54,desktop,0,1,0,50+,43.7624,1
5005,Male,24,FR,Student,66,37,0.09,desktop,0,1,0,25-34,65.9406,1
5006,Female,34,DE,Family,56,36,0.35,mobile,0,1,0,35-50,55.804,1
5007,Male,21,DE,Premium,74,98,0.23,web,0,1,1,18-24,73.8298,1
5008,Female,32,AU,Student,72,64,0.47,desktop,0,1,0,25-34,71.6616,1
5009,Female,32,PK,Family,210,70,0.34,desktop,0,1,0,25-34,209.286,0
5010,Female,58,UK,Family,95,4,0.14,web,0,1,0,50+,94.867,1
5011,Female,21,DE,Student,46,27,0.47,web,0,1,0,18-24,45.7838,1
5012,Male,43,DE,Free,118,93,0.12,mobile,46,0,0,35-50,117.8584,2
5013,Female,41,UK,Student,218,12,0.41,desktop,0,1,0,35-50,217.1062,0
5014,Female,17,DE,Premium,269,45,0.53,desktop,0,1,0,18-24,267.5743,0
5015,Other,37,FR,Premium,276,13,0.41,web,0,1,0,35-50,274.8684,0
5016,Male,20,FR,Free,105,82,0.5,desktop,13,0,1,18-24,104.475,1
5017,Male,38,UK,Student,160,56,0.11,web,0,1,1,35-50,159.824,2
5018,Female,23,US,Free,13,56,0.24,mobile,29,0,0,18-24,12.9688,1
5019,Other,20,AU,Premium,90,6,0.28,desktop,0,1,1,18-24,89.748,1
5020,Other,43,PK,Family,150,66,0.3,mobile,0,1,0,35-50,149.55,2
5021,Female,47,DE,Premium,117,12,0.36,web,0,1,0,35-50,116.5788,2
5022,Male,38,CA,Free,55,26,0.23,desktop,45,0,1,35-50,54.8735,1
5023,Male,49,IN,Student,105,83,0.01,desktop,0,1,0,35-50,104.9895,1
5024,Male,45,FR,Premium,229,68,0.05,web,0,1,0,35-50,228.8855,0
5025,Male,19,AU,Free,267,99,0.51,web,35,0,0,18-24,265.6383,0
5026,Male,19,DE,Premium,59,85,0.12,desktop,0,1,0,18-24,58.9292,1
5027,Other,33,IN,Free,90,7,0.22,desktop,39,0,1,25-34,89.802,1
5028,Male,22,US,Premium,269,11,0.06,mobile,0,1,0,18-24,268.8386,0
5029,Male,24,US,Free,133,58,0.54,mobile,36,0,1,25-34,132.2818,2
5030,Other,21,IN,Premium,89,9,0.43,mobile,0,1,0,18-24,88.6173,1
5031,Other,51,CA,Premium,253,19,0.15,mobile,0,1,0,50+,252.6205,0
5032,Female,18,FR,Free,14,82,0.04,web,31,0,0,18-24,13.9944,1
5033,Male,43,AU,Free,297,38,0.41,web,18,0,0,35-50,295.7823,0
5034,Other,16,US,Free,263,10,0.55,web,11,0,1,<18,261.5535,0
5035,Female,22,DE,Free,22,99,0.21,mobile,10,0,0,18-24,21.9538,1
5036,Other,38,DE,Premium,256,73,0.3,web,0,1,0,35-50,255.232,0
5037,Male,37,US,Premium,144,40,0.27,desktop,0,1,0,35-50,143.6112,2
5038,Female,37,AU,Student,89,18,0.48,desktop,0,1,1,35-50,88.5728,1
5039,Male,34,FR,Student,94,61,0.12,desktop,0,1,0,35-50,93.8872,1
5040,Other,21,US,Free,205,25,0.41,web,45,0,0,18-24,204.1595,0
5041,Male,55,DE,Family,14,68,0.42,desktop,0,1,0,50+,13.9412,1
5042,Other,42,FR,Student,220,96,0.23,web,0,1,0,35-50,219.494,0
5043,Other,57,UK,Student,80,93,0.24,mobile,0,1,1,50+,79.808,1
5044,Male,21,US,Student,55,79,0.19,mobile,0,1,0,18-24,54.8955,1
5045,Female,19,FR,Premium,47,56,0.02,desktop,0,1,0,18-24,46.9906,1
5046,Male,52,IN,Premium,126,95,0.38,desktop,0,1,0,50+,125.5212,2
5047,Male,22,AU,Student,70,18,0.28,web,0,1,0,18-24,69.804,1
5048,Other,20,DE,Family,132,80,0.35,mobile,0,1,1,18-24,131.538,2
5049,Other,49,AU,Student,53,99,0.22,mobile,0,1,1,35-50,52.8834,1
5050,Male,33,US,Student,162,70,0.51,web,0,1,0,25-34,161.1738,2
5051,Male,44,US,Family,274,76,0.07,web,0,1,0,35-50,273.8082,0
5052,Female,36,IN,Student,290,88,0.43,desktop,0,1,0,35-50,288.753,0
5053,Female,37,CA,Free,100,93,0.33,desktop,27,0,0,35-50,99.67,1
5054,Female,58,AU,Premium,38,21,0.16,desktop,0,1,0,50+,37.9392,1
5055,Male,39,FR,Family,204,48,0.36,web,0,1,1,35-50,203.2656,0
5056,Male,23,DE,Family,96,90,0.48,desktop,0,1,0,18-24,95.5392,1
5057,Female,17,DE,Free,125,18,0.35,web,45,0,0,18-24,124.5625,2
5058,Female,24,PK,Student,50,50,0.47,mobile,0,1,1,25-34,49.765,1
5059,Other,18,PK,Free,188,79,0.22,mobile,19,0,0,18-24,187.5864,2
5060,Female,38,AU,Premium,32,44,0.19,desktop,0,1,0,35-50,31.9392,1
5061,Male,44,PK,Family,40,29,0.5,desktop,0,1,0,35-50,39.8,1
5062,Male,23,IN,Family,169,76,0.49,mobile,0,1,1,18-24,168.1719,2
5063,Other,37,IN,Free,291,24,0.36,desktop,30,0,0,35-50,289.9524,0
5064,Female,17,DE,Free,203,57,0,desktop,41,0,1,18-24,203,0
5065,Other,22,CA,Student,185,21,0.51,mobile,0,1,1,18-24,184.0565,2
5066,Female,23,US,Family,101,56,0.21,mobile,0,1,0,18-24,100.7879,1
5067,Male,20,PK,Family,250,97,0.24,mobile,0,1,0,18-24,249.4,0
5068,Other,20,DE,Free,224,68,0.44,web,5,0,0,18-24,223.0144,0
5069,Female,59,UK,Family,34,78,0.17,mobile,0,1,0,50+,33.9422,1
5070,Other,42,UK,Premium,77,15,0.18,mobile,0,1,0,35-50,76.8614,1
5071,Other,21,CA,Student,81,51,0.24,desktop,0,1,0,18-24,80.8056,1
5072,Other,47,UK,Free,216,75,0.19,web,19,0,0,35-50,215.5896,0
5073,Other,30,UK,Family,154,13,0.33,mobile,0,1,0,25-34,153.4918,2
5074,Male,40,DE,Premium,137,5,0.58,web,0,1,0,35-50,136.2054,2
5075,Male,24,AU,Student,160,42,0.05,desktop,0,1,0,25-34,159.92,2
5076,Other,20,PK,Free,13,48,0.52,desktop,40,0,0,18-24,12.9324,1
5077,Other,55,IN,Student,180,55,0.34,desktop,0,1,0,50+,179.388,2
5078,Other,30,PK,Premium,285,39,0.35,mobile,0,1,0,25-34,284.0025,0
5079,Male,22,CA,Premium,192,78,0.11,desktop,0,1,0,18-24,191.7888,2
5080,Other,34,CA,Family,113,8,0.56,mobile,0,1,0,35-50,112.3672,2
5081,Male,39,AU,Premium,158,90,0.3,desktop,0,1,1,35-50,157.526,2
5082,Female,36,AU,Free,231,91,0.22,web,29,0,0,35-50,230.4918,0
5083,Female,40,AU,Premium,99,15,0.58,mobile,0,1,0,35-50,98.4258,1
5084,Female,57,DE,Student,117,38,0.53,mobile,0,1,0,50+,116.3799,2
5085,Female,54,US,Free,73,48,0.07,mobile,40,0,1,50+,72.9489,1
5086,Other,21,UK,Free,21,20,0.18,web,22,0,0,18-24,20.9622,1
5087,Other,40,PK,Student,154,67,0.26,mobile,0,1,0,35-50,153.5996,2
5088,Female,47,AU,Premium,136,82,0.17,desktop,0,1,0,35-50,135.7688,2
5089,Other,33,IN,Family,107,55,0.37,desktop,0,1,1,25-34,106.6041,2
5090,Female,37,CA,Student,87,84,0.25,mobile,0,1,0,35-50,86.7825,1
5091,Female,33,UK,Premium,186,37,0.11,mobile,0,1,0,25-34,185.7954,2
5092,Female,16,AU,Premium,51,85,0.17,web,0,1,0,<18,50.9133,1
5093,Other,53,IN,Student,285,30,0.46,desktop,0,1,0,50+,283.689,0
5094,Male,23,FR,Premium,207,86,0.06,web,0,1,0,18-24,206.8758,0
5095,Female,46,US,Free,252,85,0.53,mobile,47,0,0,35-50,250.6644,0
5096,Other,16,IN,Student,40,89,0.21,web,0,1,0,<18,39.916,1
5097,Other,51,PK,Free,41,85,0.48,mobile,30,0,0,50+,40.8032,1
5098,Other,39,DE,Premium,159,77,0.15,mobile,0,1,1,35-50,158.7615,2
5099,Female,39,DE,Premium,29,87,0.03,desktop,0,1,0,35-50,28.9913,1
5100,Female,26,PK,Family,234,31,0.41,web,0,1,0,25-34,233.0406,0
5101,Female,17,UK,Premium,283,32,0.06,mobile,0,1,0,18-24,282.8302,0
5102,Female,19,FR,Student,261,49,0.06,mobile,0,1,0,18-24,260.8434,0
5103,Male,59,CA,Premium,100,66,0.43,desktop,0,1,0,50+,99.57,1
5104,Other,54,IN,Premium,12,19,0.46,mobile,0,1,0,50+,11.9448,1
5105,Female,25,US,Premium,215,82,0.42,desktop,0,1,1,25-34,214.097,0
5106,Male,49,CA,Student,163,48,0.56,desktop,0,1,0,35-50,162.0872,2
5107,Female,56,DE,Family,31,19,0.45,web,0,1,0,50+,30.8605,1
5108,Female,31,UK,Premium,230,54,0.31,web,0,1,1,25-34,229.287,0
5109,Female,59,IN,Free,136,62,0.39,mobile,23,0,1,50+,135.4696,2
5110,Other,41,CA,Student,173,71,0.33,mobile,0,1,0,35-50,172.4291,2
5111,Female,44,DE,Student,149,54,0.17,mobile,0,1,0,35-50,148.7467,2
5112,Female,40,US,Student,212,75,0.3,web,0,1,0,35-50,211.364,0
5113,Female,19,CA,Family,276,59,0.27,desktop,0,1,0,18-24,275.2548,0
5114,Male,50,FR,Free,47,62,0.41,mobile,39,0,0,50+,46.8073,1
5115,Male,30,AU,Student,200,80,0.28,desktop,0,1,0,25-34,199.44,2
5116,Female,54,CA,Student,238,57,0.51,web,0,1,0,50+,236.7862,0
5117,Female,34,IN,Premium,75,92,0.43,mobile,0,1,0,35-50,74.6775,1
5118,Other,35,CA,Student,60,45,0.27,mobile,0,1,0,35-50,59.838,1
5119,Male,56,CA,Premium,140,37,0.6,web,0,1,0,50+,139.16,2
